" қазтрансгаз аймақ " ақ-ның деректері бойынша қайтарылатын сома шамамен 268 млн. теңгені құрайтын болатын .	the amount to be refunded according to the data of kaztransgas aimak jsc was about 268 million tenge .	2,74
екіжылдық бірлескен бағдарлама нәтижесінде 24 жоба жүзеге асырылды , оның екеуі халықаралық сарапшылармен бірлесіп жасалды .	as a result of the two-year joint program , 24 projects were implemented , two of which were with international experts .	2,74
" mol group " мұнай-газ компаниясы 10 жылдан аса уақыттан бері қазақстандық нарықта табысты жұмыс істеуде , " - деді вице-премьер .	the oil and gas company " mol group " has been successfully operating in the kazakhstani market for over 10 years , " said the deputy prime minister .	2,75
р.дәленовтің айтуынша , қазіргі уақытта министрлік баға және тариф , кәсіпкерлікті және өңірлерді дамыту секілді маңызды 3 бағыт бойынша жұмысты жалғастыруда .	according to r. dalenov , at present , the ministry continues work in 3 most important areas , namely prices and tariffs , development of entrepreneurship and development of regions .	2,75
2017 жылы қазақстан экономикасының әртүрлі салаларында 8,6 млн. адам немесе 15 және одан жоғары жастағы халықтың 66,3 % жұмыспен қамтылды .	in various spheres of the economy of kazakhstan in 2017 , 8.6 million people or 66.3 % of the population aged 15 years and over were employed .	2,75
бұған қоса , s & p сарапшыларының есептеулеріне сәйкес , 2021 жылға дейінгі кезеңде шоғырландырылған бюджетте кішігірім оң сальдо болжанады .	along with this , according to calculations of s & p experts in the period up to 2021 , a small surplus is forecasted in the consolidated budget .	2,75
2018 жылы қазақстан экономикасының әртүрлі салаларында 8,7 млн. адам немесе 15 және одан жоғары жастағы халықтың 66,6 % жұмыспен қамтылды .	in 2018 , 8.7 million people or 66.6 % of the population aged 15 years and older were employed in various sectors of the economy of kazakhstan .	2,75
ұлттық экономика бірінші вице-министрі руслан дәленов өзінің баяндамасында қазақстанның іжө-сі 2017 жылғы қорытынды бойынша 4 пайызды құрағандығынескесалды .	first vice-minister of national economy ruslan dalenov recalled in his report that gdp growth in kazakhstan by the end of 2017 was 4 % .	2,75
әйелдер және жастар кәсіпкерлігі бойынша жұмыстар бқо бөрілі ауданында shell kazakhstan-ның 2013 жылдан бергі қаржыландыруымен орындалуда .	the work on the development of women 's and youth entrepreneurship in the burlinsky district of the wko is implemented with the financing of shell kazakhstan from 2013 .	2,76
министрліктің өткен жылғы маңызды міндеттерінің бірі ретінде министр ауқымды құжат - қазақстан республикасының 2025 жылға дейінгі стратегиялық даму жоспарын әзірлеуді атады .	among the most important tasks of the ministry last year , the minister called the development of a large-scale document - the strategic development plan of the republic of kazakhstan until 2025 .	2,76
арман жұмабеков 1997 жылы е.бөкетов атындағы қарағанды мемелекеттік университетін " заңгер " мамандығы бойынша бітірген .	arman dzhumabekov graduated in 1997 from the karaganda state university named after e.a. buketov , specialty " lawyer . "	2,76
қазақстан 14 млрд . ақш доллардан астам шикізатсыз өнім экспорттады ( экспорттың жалпы көлемінің 32,7 пайызы ) .	kazakhstan exported non-primary products to more than $ 14 billion ( 32.7 % of total exports ) .	2,77
2018 жылғы қаңтар-желтоқсанда орташа айлық жалақы 161,4 мың теңгені құрап , нақты мәнде 7,2 % -ке ұлғайды .	in january-december 2018 , the average monthly salary amounted to 161.4 thousand tenge and increased in nominal terms by 7.2 % .	2,77
анықтама : doing business ( db ) рейтингі - 2005 жылдан бері дүниежүзілік банктің жылсайынғы баяндамасында жарияланатын , бизнесті жүргізудің жеңілдігі индексі .	reference : doing business rating ( db ) is the index of ease of doing business , which since 2005 has been published in the annual report of the world bank .	2,77
2018 жылғы қаңтар-желтоқсанда 2017 жылмен салыстырғанда шикі мұнай , табиғи газ және металл кендерінің өндірісі ұлғайды .	in january-december 2018 , compared with 2017 , the production of crude oil , natural gas and metal ores increased .	2,77
2018 жылғы қаңтар-наурызда республикадағы бөлшек сауданың жалпы көлеміндегі едәуір жоғары үлес салмақ алматы қаласына ( 31,3 % ) , астана қаласына ( 11 % ) , қарағанды ( 9,7 % ) және шығыс қазақстан облыстарына ( 8,5 % ) келеді .	most of specific gravity in the volume of retail trade of republic in january-march of 2018 year accounts to almaty city ( 31,3 % ) , astana city ( 11 % ) , karagandy ( 9,7 % ) and east-kazakhstan ( 8,5 % ) districts .	2,77
" компаниялардың бәсекеге қабілеттілігі " факторы бойынша өнеркәсіптік салалардың сұранысы есебінен 1000 стандарт әзірленіп , қабылданды .	" the factor " competitiveness of companies " has developed and adopted 1000 standards , taking into account the needs of industries .	2,77
" экономикалық зерттеулер институты " ақ 2018 жылғы 5 сәуірде қазақстан республикасының парламент мәжілісінің депутаттарымен кездесу өткізіп , оның аясында мемлекет басшысы жариялаған жаңа әлеуметтік бастамалар талқыланды .	on april 5 , 2018 , jsc " institute for economic research " met with deputies of the majilis of the parliament of the republic of kazakhstan , within the framework of which new social initiatives announced by the head of the state were discussed .	2,77
біз 2018 жылдан бастап халықтың әлеуметтік тұрғыдан аз қамтылған тобына атаулы әлеуметтік көмеккөрсетудің жаңа тәртібіне көштік .	starting in 2018 , we have shifted to a new method of providing targeted social assistance to low-income population groups .	2,77
2018 жылғы 29-30 қарашада алматы қаласында " exim big deals ' 18 - үлкен мәмілелер форумы " жыл сайынғы ритейлерлер съезі өтті .	on november 29-30 , 2018 , the annual congress of retailers in kazakhstan , exim big deals " 18 - forum of large deals , took place in almaty .	2,78
жұмыс істеп тұрған заңды тұлғалардың саны 269719 құрады , оның ішінде 261410 бірлік шағын кәсіпорындар ( 100 адамнан кем ) .	the number of operating entities was 269719 including 261410 small businesses ( less than 100 employees ) .	2,78
жұмыс істеп тұрған заңды тұлғалардың саны 271829 құрады , оның ішінде 263546 бірлік шағын кәсіпорындар ( 100 адамнан кем ) .	the number of operating entities was 271829 including 263546 small businesses ( less than 100 employees ) .	2,78
жұмыс істеп тұрған заңды тұлғалардың саны 274813 құрады , оның ішінде 266299 бірлік шағын кәсіпорындар ( 100 адамнан кем ) .	the number of operating entities was 274813 including 266299 small businesses ( less than 100 employees ) .	2,78
жалпы , қазақстан арқылы өткен жүк транзиті 2017 жылы 17 процентке өсіп , 17 миллион тоннаға жуықтады .	in general , the transit of goods through kazakhstan in 2017 increased by 17 % and amounted to almost 17 million tonnes .	2,78
дәрігердің жалақысындағы көлем деңгейінде айырмашылық бар , астана қ . - 205 мың теңге , ал оңтүстік қазақстан облысында - 130 мың теңге .	the salary levels of the doctor varied , in astana - 205 kzt thousand , and in the south kazakhstan region - 130 kzt thousand .	2,78
2018 жылғы қарашада жұмыссыздар саны , бағалау бойынша 442 мың адамды , жұмыссыздық деңгейі 4,8 % құрады .	according to estimates the number of unemployed in october 2018 was 442 thousand people , the unemployment rate - 4.8 % .	2,79
оның үстіне , 2018 жылдың қортындысы бойынша , негізгі әлеуметтік-экономикалық даму көрсеткіштері бойынша өсу байқалып отыр .	moreover , according to the results of 2018 , we have recorded growth in all the main indicators of socio-economic development .	2,79
аталған заңға мемлекет басшысы 2018 жылғы 24 мамырда жария түрде қол қойған .	in pavlodar , a clusters seminar was held to explain the norms and provisions of the law of the republic of kazakhstan " on amendments and additions to certain legislative acts of the republic of kazakhstan on improving regulation of entrepreneurial activity , " which was publicly signed by the head of state on may 24 , 2018 .	2,80
бұл жұмыстардың аясында заң арқылы рейтингтің 8 индикаторы бойынша бизнес жүргізу шартын жақсарту реформасының 6 пакеті көзделеді .	in the framework of this work , the law provides for 6 package of reforms to improve business conditions in 8 rating indicators .	2,80
жби 2018 есебінде бағаланатын елдердің саны 140 елді құрады , олар әлемдегі барлық халықтың 94 % -ын және әлемдік жіө-нің 98 % -ын қамтиды .	in the gik report 2018 , the number of countries assessed was 140 , which cover 94 % of the world 's population and 98 % of world gdp .	2,81
" инновациялық әлеует " ( 97-орын ) , " акт " ( 44-орын ) және " нарық өлшемі " ( 45-орын ) секілді 3 фактор бойынша қазақстанның жайғасымы өзгерген жоқ .	according to 3 factors as " innovation potential " ( 97th place ) , " ict " ( 44th place ) and " market size " ( 45th place ) kazakhstan 's positions have not changed .	2,81
2017 жылы еліміздің экономикасына 8770,6 млрд.теңге қаражат жұмсалды , бұл 2016 жылғы деңгейден 5,8 % - ға жоғары .	in 2017 , 8770.6 billion tenge was invested in the country 's economy , which is 5.8 % higher than in 2016 .	2,81
5 ) қайталанатын көрсеткіштерді жинауға жол бермеу арқылы респонденттерге жүктемені төмендетуді шешуге бағытталған .	5 ) reducing the burden on respondents by eliminating the collection of duplicate indicators .	2,81
атап айтқанда , 2019 жылдың басынан бастап ішінара тексерістердің орнына жаңа " алдын-ала бақылау " институты енгізілді .	in particular , since the beginning of 2019 , a new institute of " preventive control " has been introduced instead of spot checks .	2,81
жүргізілген жұмыс негізінде 2019 жылы елді 2030 жылға дейін аумақтық-кеңістікте дамыту бойынша жаңа құжатты әзірлеу жоспарланып отыр .	in 2019 , based on the work carried out , it is planned to develop a new document on the territorial-spatial development of the country until 2030 .	2,82
транзиттен түсетін жыл сайынғы табысты 2020 жылы 5 миллиард долларға жеткізу міндеті тұр .	the task is to bring annual revenues from transit in 2020 to us $ 5 billion .	2,82
нәтижесінде халықтың қаражатының үнемдеуі жалпы сумен жабдықтау және су бұру қызметі үшін 2 млрд. теңгеден астам құрайды .	as a result , the savings of the population as a whole for water supply and wastewater services will be more than 2 billion tenge .	2,82
сонымен бірге , өсім қазақстаннан швейцарияға экспорттау көлемінің ұлғаюымен және швейцариядан қазақстанға 26 % -дан астам импортпен байланысты .	at the same time , growth is associated with an increase in both exports from kazakhstan to switzerland , and imports to kazakhstan from switzerland by more than 26 % .	2,82
бағаның мақтаға 4 % -ға жоғарылауы , олардың жүнге - 1,8 % , арпаға - 1,6 % , бидайға 0,9 % -ға төмендеуі тіркелді .	the increase in prices was noted for cotton by 4 % , their decrease - for wool by 1.8 % , barley - by 1.6 % , wheat - by 0.9 % .	2,83
бағаның арпаға - 14,8 % , мақтаға - 6,5 % , бидайға 6,1 % -ға жоғарылауы , олардың жүнге 6 % -ға төмендеуі тіркелді .	the increase in prices was noted for barley by 14.8 % , cotton - by 6.5 % , wheat - by 6.1 % , their decrease - for wool by 6 % .	2,83
2 фактор бойынша төмендегені байқалды , олар : " білім және дағдылар " ( 57- орын , -5 жайғасым ) және " денсаулық " ( 97-орын , -3 жайғасым ) .	the largest decline is noted by 2 factors : " education and skills " ( 57th place , -5 positions ) and " health " ( 97th place , -3 positions ) .	2,83
ағымдағы жылдың басынан бері құрылыс ұйымдары сатып алған материалдар , бөлшектер және конструкциялардың бағасының өсімі 1 % құрады .	the increase in prices for materials , parts and structures purchased by construction organizations has been 1 % since the beginning of this year .	2,83
дизель отыны - 2,5 % , баллондағы сұйытылған газ - 1,7 % , бензин - 1 % , тас көмір 0,7 % -ға қымбаттады .	diesel fuel went up by 2.5 % , liquefied gas in cylinders - by 1.7 % , gasoline - by 1 % , coal - by 0.7 % .	2,83
2018 жылғы 13 қарашада ішкі әкімшілендіру департаментінің мемлекеттік тілді дамыту және редакциялау басқармасы " қазақ этнографиясы " атты конкурс өткізді .	on november 13 , 2018 , the " kazakh ethnography " competition was held by the department for development of the state language and editing department of internal administration of the ministry .	2,83
жылнамада 340 көрсеткіш қамтылып , олардың 2 / 3 статистикалық деректер негізінде , 1 / 3 - сауалнамаға сәйкес есептелінеді .	the yearbook contains 340 criteria , 2 / 3 of which are based on hard data statistics and 1 / 3 on survey data .	2,83
қазақстанның бәсекеге қабілеттігінің артықшылықтары : еңбек нарығы - 30-орын ( 3 жайғасымға жақсарды ) және бизнестің қарқындылығы - 37-орын ( 2 жайғасымға нашарлады ) .	the competitive advantages of kazakhstan are the labor market - 30th place ( improvement by 3 positions ) and dynamic business - 37th place ( deterioration by 2 positions ) .	2,84
рейтинг әлемнің 190 елін шағын және орта бизнестің қызметін реттейтін нормативтік актілері бойынша бағалайды .	the rating estimates 190 countries of the world according to the regulatory acts regulating the activities of small and medium-sized businesses .	2,84
еуразиялық экономикалық одақ елдерінің арасында қазақстан көшбасшы атанды , рейтинг бойынша россия ( 31 ) , беларусь ( 37 ) , армения ( 41 ) и кыргызстан ( 70 ) төменірек орналасты .	among the countries of the eurasian economic union , kazakhstan is in the lead , with russia ( 31 ) , belarus ( 37 ) , armenia ( 41 ) and kyrgyzstan ( 70 ) ranked lower by rating .	2,84
2018 жылғы қаңтар-желтоқсанда " байланыс " саласы бойынша нақты көлем индексі 102,6 % -ды құрады .	volume index for the svyaz industry in january-december 2018 amounted to 102.6 % .	2,84
қазіргі уақытта осы көрсеткіш қызметтердің әлемдік көрсетілетін қызметтер сауданың 80 % -ын құрап 44 елде есептелетінін атап өтуге қажет .	it should be noted that for today this index is counted in 44 countries , which account for more than 80 % of world trade in services .	2,84
2019 жылғы қаңтарда " байланыс " саласы бойынша нақты көлем индексі 101,2 % құрады .	volume index for the svyaz industry in january 2019 amounted to 101.2 % .	2,85
бұл орайда , өнеркәсіптің жалпы көлемінде өңдеуші сектордың үлесі 40 проценттен асып түсті .	in addition , the processing sector exceeded 40 % in the total volume of industry .	2,85
2018 жылдың 3 шілдесінен бастап қазақстан республикасы ұлттық экономика министрлігінде әдеп жөніндегі уәкіл оразғұлов ақылбек сарбайұлы жұмысын атқарып келуде .	since july 3 , 2018 , the ministry of national economy of the republic of kazakhstan has been carrying out activities of the commissioner for ethics urazgulov akylbek sarbaevich .	2,85
соңғы 4 жылда 53 реформа іске асырылған ( орташа алғанда , жылына 13 реформа немесе айына бір реформадан көп ) .	over the past 4 years , 53 reforms have been implemented ( an average of 13 reforms per year or more than one reform per month ) .	2,86
жоба іске асырылған мерзім ішінде 60 мың маман әлеуметтік көмекке қол жеткізіп , жумысқа орналастырылды .	during the period of the project implementation , over 60 thousand specialists received social support and were employed in our villages .	2,86
2018 жылғы 20 наурызда қр ұэм " экономикалық зерттеулер институты " ақ-да " президенттің бес әлеуметтік бастамасы " тақырыбында дөңгелек үстел өткізді .	on march 20 , 2018 , jsc " institute for economic research " of the ministry of national economy of the republic of kazakhstan held a round table on " five social initiatives of the president . "	2,86
жұмыспен қамту органдарында 2018 жылғы қараша айының соңына 142,3 мың адам ресми тіркелген .	officially , at the end of october 2018 142.3 thousand people were registered in the employment agencies .	2,86
2018 жылы жіө өсуі 2017 жылы қол жеткізілген динамиканы сақтай отырып , 4,1 % -ті құрады .	in 2018 , gdp growth was 4.1 % , while maintaining the momentum of 2017 .	2,87
576 мыңнан астам адам шағын және орта бизнеспен айналысады , кәсіпкерлік қарқынды түрде дамуда .	in the small and medium business of the city employs more than 576 thousand people .	2,87
бұдан басқа , тексеріс кәсіпкерлік кодексте ұйғарылған мерзімнен 5 жұмыс күнінен асып кеткен .	in addition , the audit was carried out beyond the allowable period of 5 business days by the business code .	2,87
https : / / primeminister.kz / kz / news / all / kazahstanskaya-delegatsiya-prinyala-uchastie-v-rabote-48-go-ezhegodnogo-sobraniya-vsemirnogo-ekonomicheskogo-foruma	https : / / primeminister.kz / en / news / all / kazahstanskaya-delegatsiya-prinyala-uchastie-v-rabote-48-go-ezhegodnogo-sobraniya-vsemirnogo-ekonomicheskogo-foruma	2,87
соңғы 10 жылда біздің елімізге тартылған тікелей шетелдік инвестициялар көлемі 200 млрд ақш долларынан асады .	over the past 10 years , the volume of foreign direct investment attracted to the economy of our country amounted to more than $ 200 billion .	2,88
жалпы өнім өндірушілер саны - 32 ( 28 шағын , 4 ірі ) , көбі оңтүстік өңірлерде шоғырланған .	the total number of producers is 32 ( 28 small , 4 large ) , a large proportion of which is concentrated in the southern regions .	2,89
2018 жылдың 20 желтоқсандағы жай-күйі бойынша халық үшін тариф жамбыл облысында 0,4 % -ға ( 16,4-ден 16,3 теңгеге / 3 ) төмендетілді .	as of december 20 , 2018 , the tariff for water disposal for the population in the zhambyl region is already reduced by 0.4 % ( from 16.4 to 16.3 tenge / 3 ) .	2,89
алдағы тұрақты өсімнің бағдары қр 2025 жылға дейінгі стратегиялық даму жоспары болады .	the strategic development plan for the republic of kazakhstan until 2025 will become an orientation for the subsequent sustainable development .	2,89
соның ішінде , қазақтелеком акцияларын 2018 жылғы 1-жартыжылдықтың аяғына дейін орналастыру мүмкіндігі қарастырылуда .	in particular , it is considering the possibility of offering kazakhtelecom shares until the end of the first half of 2018 .	2,89
2019 жылғы қаңтарда экспортталатын тауарларға баға 1,4 % төмендеді , импортталатындарға 1,6 % -ға жоғарылады .	in january 2019 , prices for exported goods decreased by 1.4 % , while imports - increased by 1.6 % .	2,90
2017 жылы күн электр станцияларымен өндірілген өндірісі 2016 жылмен салыстырғанда 5,2 % ға өсті .	in 2017 , the production of electricity produced by solar power plants increased by 5.2 % compared with 2016 .	2,90
семинар-кеңес барысында әдеп жөніндегі уәкіл 2018 жылдың өткен кезеңіндегі атқарылған жұмысы туралы сөз сойледі .	during the seminar-meeting , urazgulov a.s. made a presentation on the work done for the past period of 2018 .	2,90
2018 жылғы мамырда бизнес үшін айрықша оқиға болған кәсіпкерлік қызметті реттеуді жетілдіру жөніндегі заң қабылданды .	in may 2018 , a law was adopted to improve business regulation , which became a landmark event for business .	2,90
отырыста бұұ даму бағдарламасының 2019 жылға байланысты гранттарды орындауға арналған мемлекеттік органдардың өтінімдері қарастырылды .	at the meeting , applications of state bodies for implementation of related grants for 2019 by the united nations development program were considered .	2,91
2018 жылдың 1 қаңтарынан бастап халық саны 2 мың адамнан астам ауылдық округтерде дербес бюджет енгізілді .	since january 1 , 2018 , an independent budget has been implemented in rural districts with a population of over 2 thousand people .	2,91
ерлерде ( 4 сағат 6 минут ) бос уақыт әйелдерге ( 2 сағат 45 минут ) қарағанда шамамен 2 есеге артық .	free time for men ( 4 hours 6 minutes ) is almost 2 times more than for women ( 2 hours and 45 minutes ) .	2,91
тәуелсіздік жылдарында мемлекетте 8,7 млн. адам туылған , олардың ішінде 400,6 мың бала 2016 жылы туылған .	during the years of independence , 8.7 million people were born in the country , of which 400.6 thousand were born the most in 2016 .	2,91
оның айтуынша , ел рейтингінің төмендеуіне 2016 жылғы макроэкономикалық ахуалдың нашарлауы айтарлықтай әсер етті .	according to him , the worst impact on the country 's downgrade was the worsening macroeconomic situation in 2016 .	2,91
тәуелсіздік жылдарында халық саны 2 млн адамға көбейіп , өсу қарқыны 12,2 % құрады ( 2018 жылдың 1 қарашасы ) .	during the years of independence , the population of the country increased by 2 million , the population growth rate was 12.2 % ( as of november 1 , 2018 ) .	2,91
2011 жылдан 2013 жылға дейін - астана қаласы бойынша тексеру комиссиясының № 4 бақылау бөлімінің меңгерушісі .	from 2011 to 2013 - head of control department # 4 in the revision commission within astana city .	2,91
" біздің өршіл мақсатымыз экономикадағы шоб үлесін 2025 жылы 35 % -ке , 2050 жылы 50 % -ке ұлғайту , " - деді министрлік басшысы .	" our ambitious goal in this direction is to increase the share of smes in the economy to 35 % in 2025 and to 50 % by 2050 , " said the head of the ministry .	2,92
оның шегі ең төменгі күнкөріс деңгейінің 40 процентінен 50 процентіне дейін көтерілді .	the threshold has risen from 40 % to 50 % of the living wage .	2,92
2017 жылғы 1 шілдеден бастап салықтық бақылау нәтижелеріне салық төлеушілердің шағымын қарау тәртібі өзгертілді .	since july 1 , 2017 , the procedure for considering taxpayers ' complaints about the results of tax control has changed .	2,92
м.т.тәкиев " ерен еңбегі үшін , " " қазақстан республикасының тәуелсіздігіне 20 жыл , " " қазақстан республикасының тәуелсіздігіне 25 жыл , " " астана 20 жыл " медальдарымен марапатталған .	takiev m.t. awarded with the medals " eren enbegi ushin , " " kazakhstan respublikasyyny tauelsizdigine 20 zhyl , " " kazakhstan respublikasysyny tauelsizdigine 25 zhyl , " " astana 20 zhyl . "	2,92
2018 жылғы қаңтар-желтоқсанда " көлік " саласы бойынша нақты көлем индексі 104,6 % -ды құрады .	volume index for the industry " transport " in january-december 2018 amounted to 104.6 % .	2,93
бүгінгі күні бұл индекс әлемдік көрсетілетін қызметтердің 80 % -тен астамын жүзеге асыратын 44 елде есептеледі .	today , this index is calculated in 44 countries , which trade more than 80 % of world trade in services .	2,93
туған кездегі жыныстардың арақатынасы 100 қыз балаға шаққанда 107 ер баланы құрады .	the ratio of the sexes at birth was 107 boys per 100 girls .	2,93
2018 жылғы қаңтар-ақпанда " байланыс " саласы бойынша нақты көлем индексі 105,7 % -ды құрды .	in the " communications " branch , the physical volume index in january-february 2018 was 105.7 % .	2,93
сондай-ақ тікелей инвестициялар қорын құру үшін ұлттық қордан 370 млрд. теңге мөлшерінде нысаналы трансферт қарастырылған .	there is also a target transfer from the national fund in the amount of 370 billion tenge to create a direct investment fund .	2,93
жарыс 35-39 , 40-44 , 45-49 , 50-54 , 55-59 , 60-65 және 65 жастан жоғары жас ерешеліктеріне қарай , ерлер арасында 62 , 68 , 74 , 82 , 90 , 100 және 100 кг астам салмақ санаттары бойынша өтті .	competitions were held in age categories : 35-39 , 40-44 , 45-49 , 50-54 , 55-59 , 60-65 and over 65 years old , with weight categories for men : 62 , 68 , 74 , 82 , 90 , 100 and over 100 kg .	2,94
2018 жылғы қаңтар-ақпанда " көлік " саласы бойынша нақты көлем индексі 104,4 % -ды құрды .	in the " transport " sector , the physical volume index in january-february 2018 was 104.4 % .	2,94
сумен жабдықтауда , кәріз жүйесі , қалдықтарды жинау және бөлуді бақылауда өндіріс көлемі 1 % төмендеді .	in water supply , sewage system , control over the collection and distribution of waste production decreased by 1 % .	2,94
бағаның төмендеуі қиярға - 41,1 % , қызанаққа - 24,2 % , қарақұмық жармасына - 19 % , сарымсаққа - 18,4 % , жұмыртқаға - 10,6 % , құс етіне - 1,9 % , қара шайға 1,5 % -ға тіркелді .	reduction prices identified for cucumber to 41,1 % , tomatoes - to 24,2 % , buckwheat - to 19 % , garlic - to 18,4 % , eggs - to 10,6 % , poultry meat - to 1,9 % , black tea - to 1,5 % .	2,94
ұлттық экономика министрі руслан дәленовтің 2019 жылғы 12 маусымға жоспарланған халыққа есеп беру кездесуі техникалық себептерге байланысты ауыстырылады .	the reporting meeting of the minister of national economy of the republic of kazakhstan ruslan dalenov before the population , scheduled for june 12 , 2019 , is postponed for technical reasons .	2,94
қр ұлттық экономика министрі тимур сүлейменов үкімет отырысында 2018 жылғы қаңтар-қазандағы қазақстанның әлеуметтік-экономикалық дамуының қортындысы туралы баяндады .	the minister of national economy of kazakhstan timur suleimenov spoke at the government meeting and reported on the results of the socio-economic development of kazakhstan in january-october 2018 .	2,94
2017 жылы құрылыс ұйымдары сатып алған материалдар , бөлшектер және конструкциялардың бағасының өсімі 3,6 % құрады .	the increase in prices for materials , parts and structures purchased by construction organizations in 2017 amounted to 3.6 % .	2,95
министр 2017 жылғы жекешелендіру мәселесі туралы тұтас айта келіп , жылдың " жақсы нәтижелермен сипатталатынын " атап өтті .	speaking in general about privatization issues following the results of 2017 , the minister noted that the year " is characterized by good results . "	2,95
зерттеу қазақстан республикасы мемстандартының 1999 жылғы 16 қазандағы № 22 қаулысымен бекітілген қызметтердің мемлекеттік жіктеуішіне сәйкес жүзеге өткізілді .	the survey was conducted using the state classifier of occupations of the republic of kazakhstan , approved by the decree of the state standard of the republic of kazakhstan on october 16 , 1999 no. 22 .	2,95
қазақстан " халықаралық сауда " ( + 21 ) , " несие алу " ( + 17 ) , " құрылысқа рұқсат алу " ( + 17 ) , " кәсіпорын ашу " ( + 5 ) , " шарттардың орындалуын қамтамасыз ету " ( + 2 ) және " төлемқабілетсіздікті шешу " ( + 2 ) айтарлықтай өсім көрсетті .	kazakhstan showed a significant increase in the indicators " international trade " ( + 21 ) , " obtaining loans " ( + 17 ) , " obtaining a construction permit " ( + 17 ) , " opening enterprises " ( + 5 ) , " ensuring the execution of contracts " ( + 2 ) and " insolvency resolution " ( + 2 ) .	2,95
2017 жылғы алдын ала деректер бойынша , мемлекеттің экономикаға қатысуы іжө-нің 18,1 % -ына дейін азаяды .	according to preliminary data of 2017 , the state 's participation in the economy will be reduced to 18.1 % of gdp .	2,95
2017 жылғы 27 ақпан азаматтық , банктік заңнамаларды жетілдіру және кәсіпкерлік қызмет үшін жағдайды жақсарту сұрақтары бойынша ;	february 27 , 2017 on the improvement of civil , banking legislation and the improvement of conditions for business activities ;	2,97
2009 жылдан 2011 жылға дейін - қр мемлекеттік қызмет істері агентігінде жұмыс істеген .	from 2009 to 2011 - at the agency of rk on civil service affairs .	2,98
ағымдағы уақытпен салыстырғанда 63 % өзгеріссіз , 17 % жақсаруын және 11 % кәсіпорын өзінің қаржы-шаруашылық қызметінің нашарлайтындығын күтеді .	63 % of the enterprises are expecting to have the same financial and economic activity in comparison with the current moment , 17 % -improvement and 11 % - deterioration .	2,98
биыл бөлшек саудадағы электрондық сауданың үлесі 1,9 % -тен 2,9 % -ке немесе 92 млрд. теңгеге өсті .	last year , the share of e-commerce in retail trade increased from 1.9 % to 2.9 % or by 92 billion tenge .	2,98
2019 жылғы 27 наурызда кәсіпкерлермен осы және қазақстанның " doing business " рейтингіндегі позициясын көтеру мәселесі бойынша кездесу өткізілді .	on march 27 , 2019 , a meeting with entrepreneurs was held in almaty on improving business conditions and raising the position of kazakhstan in the doing business rating .	2,98
* 2017 жылғы халықтың жұмыспен қамтылуын іріктеп зерттеу сауалнамасы мәліметтері негізінде қалыптастырылған .	* the data are based on the results of the 2017 population sample survey of employment .	2,98
2018 жылғы қарашада көкөністерден картопқа орташа баға килограмына 84 теңгені ( 2017 жылғы қарашада - 119 теңге ) , ақ қауанды қырыққабатқа - 86 теңгені ( 76 теңге ) , басты пиязға - 72 теңгені ( 93 теңге ) , сәбізге 97 теңгені ( 117 теңге ) құрады .	of vegetables , the average price of potatoes in november 2018 formed at the level of 84 tenge per kilogram ( in november 2017 - 119 tenge ) , white cabbage - 86 tenge ( 76 tenge ) , onion - 72 tenge ( 93 tenge ) , carrots - 97 tenge ( 117 tenge )	2,98
еқдб және қазақстан республикасының үкіметі іжө-дегі үлесі 27 % -ға жеткен және ел экономикасында маңызды рөл атқаратын шоб-ты дамытуды бірлесе қолдауда .	the ebrd and the government of the republic of kazakhstan jointly support the development of smes , whose share in gdp reached 27 % and plays a significant role in the country 's economy .	2,99
алдын ала есептеулер бойынша қатысушылар қор есебіне 11 миллионнан астам теңге жіберді .	according to preliminary calculations , more than 11 million tenge was sent by the participants to the fund 's account .	2,99
өнеркәсіп өнімдеріне өндіруші кәсіпорындар бағасы 2018 жылғы маусымда 2017 жылғы желтоқсанмен салыстырғанда 8,1 % жоғарылады .	prices of industrial products in june 2018 compared to december 2017 has increased by 8.1 % .	2,99
бұл жерде біз сіздің 5 әлеуметтік бастамаңызды толықтай жүзеге асыруға тиіспіз , " - деді қазақстан ұэм басшысы .	here we shall completely fulfill your 5 social initiatives , " - noted head of the ministry of national economy of rk .	2,99
рейтингте қазақстан испания ( 30 орын ) , франция ( 32 ) , польша ( 33 ) , португалия ( 34 ) , швейцария ( 38 ) , жапония ( 39 ) , түркия ( 43 ) сияқты елдерді басып озды .	kazakhstan was ahead of such countries as spain ( 30th place ) , france ( 32 ) , poland ( 33 ) , portugal ( 34 ) , switzerland ( 38 ) , japan ( 39 ) , turkey ( 43 ) .	3,00
өнеркәсіп өнімдеріне өндіруші кәсіпорындар бағасы 2018 жылғы тамызда 2017 жылғы желтоқсанмен салыстырғанда 11,9 % жоғарылады .	prices of industrial products in august 2018 compared to december 2017 has increased by 11.9 % .	3,01
2018 жылғы қаңтарда экспортталатын тауарларға баға - 0,2 % , импортталатындарға 0,9 % -ға жоғарылады .	in january 2018 , prices for exported goods rose by 0.2 % , imported - by 0.9 % .	3,01
2018 жылғы 17-18 қазанда ташкент қаласында өзбекстанда қазақстан республикасы ұлттық экономика министрлігінің өкілдерінің қатысуымен viii орталық азиялық сауда форумы өткізілді .	october 17-18 , 2018 in tashkent , uzbekistan hosted the viii central asian trade forum with the participation of representatives of the ministry of national economy of the republic of kazakhstan .	3,01
